date,pmer,cod_tend,dd,ff,td,u,pres,rafper,rr1,rr3,temp_celsius
2023-01-02 12:00:00,101920,1,260,5.7,280.25,90,101040,9.8,0.6,0.6,8.700000000000045
2023-01-02 15:00:00,102140,3,260,5.8,279.85,82,101260,9.5,0.0,0.6,9.600000000000023
2023-01-02 18:00:00,102400,1,240,1.9,278.95,93,101510,7.5,-0.1,2.0,6.900000000000034
2023-01-02 21:00:00,102570,1,160,1.2,278.25,93,101670,2.8,0.0,0.0,6.100000000000023
2023-01-03 00:00:00,102540,8,130,2.8,277.35,92,101640,5.0,0.0,0.0,5.400000000000034
2023-01-03 03:00:00,102540,5,160,2.0,277.65,94,101640,4.9,0.0,0.0,5.400000000000034
2023-01-03 06:00:00,102570,3,190,1.1,278.95,94,101680,5.5,0.0,0.0,6.7000000000000455
2023-01-03 09:00:00,102660,1,180,1.9,278.65,93,101770,5.5,0.0,0.0,6.600000000000023
2023-01-03 12:00:00,102620,8,190,2.6,280.15,78,101740,8.0,0.0,0.0,10.700000000000045
2023-01-03 15:00:00,102440,6,180,2.9,279.95,81,101560,9.1,0.0,0.0,9.900000000000034
2023-01-03 18:00:00,102370,6,170,3.7,280.05,81,101490,12.4,0.0,0.0,10.0
2023-01-03 21:00:00,102160,7,190,3.9,281.35,91,101280,15.3,0.2,0.4,9.600000000000023
2023-01-04 00:00:00,102110,8,210,3.6,282.55,92,101230,12.9,0.0,0.4,10.600000000000023
2023-01-04 03:00:00,102030,6,210,3.1,283.25,92,101160,11.8,-0.1,-0.1,11.400000000000034
2023-01-04 06:00:00,101960,5,230,4.1,283.55,89,101090,10.8,0.0,-0.1,12.200000000000045
2023-01-04 09:00:00,101950,5,220,3.8,284.05,94,101080,13.9,-0.1,-0.1,11.800000000000011
2023-01-04 12:00:00,101950,0,240,6.6,285.15,96,101080,14.8,0.6,0.8,12.600000000000023
2023-01-04 15:00:00,101950,5,260,12.2,283.55,86,101080,21.8,0.0,-0.1,12.700000000000045
2023-01-04 18:00:00,102010,3,270,10.1,283.65,95,101140,16.4,0.4,0.4,11.300000000000011
2023-01-04 21:00:00,102090,1,260,10.9,283.35,93,101220,17.1,0.0,0.2,11.300000000000011
2023-01-05 00:00:00,102230,1,260,10.3,282.95,92,101350,17.3,0.0,0.0,11.100000000000023
2023-01-05 03:00:00,102280,3,260,8.6,282.55,89,101400,16.0,0.0,0.0,11.100000000000023
2023-01-05 06:00:00,102330,3,270,9.0,283.05,92,101450,13.4,0.0,0.0,11.200000000000045
2023-01-05 09:00:00,102370,1,250,4.9,283.65,93,101490,9.3,0.0,0.0,11.600000000000023
2023-01-05 12:00:00,102320,8,250,5.6,284.55,96,101450,11.2,0.2,0.8,12.0
2023-01-05 15:00:00,102250,6,240,2.6,284.15,94,101380,9.2,0.6,0.8,11.900000000000034
2023-01-05 18:00:00,102170,7,220,2.2,282.45,88,101300,6.4,0.0,0.2,11.200000000000045
2023-01-05 21:00:00,102080,8,200,2.2,281.05,83,101200,7.3,0.0,0.0,10.700000000000045
2023-01-06 00:00:00,102030,6,220,2.6,281.85,90,101150,9.3,-0.1,-0.1,10.300000000000011
2023-01-06 03:00:00,101840,6,200,2.7,281.75,86,100970,9.0,0.0,0.0,10.800000000000011
2023-01-06 06:00:00,101830,5,230,3.6,282.35,91,100960,11.4,-0.1,-0.1,10.600000000000023
2023-01-06 09:00:00,101930,3,220,1.7,282.95,96,101050,6.2,0.2,0.4,10.400000000000034
2023-01-06 12:00:00,101880,8,220,2.5,283.95,97,101010,6.1,0.4,1.4,11.300000000000011
2023-01-06 15:00:00,101760,6,200,2.4,283.35,87,100890,9.2,-0.1,-0.1,12.300000000000011
2023-01-06 18:00:00,101770,3,190,2.0,282.75,89,100900,6.8,0.0,0.0,11.400000000000034
2023-01-06 21:00:00,101710,8,170,2.4,282.25,89,100840,7.2,0.0,0.0,10.800000000000011
2023-01-07 00:00:00,101590,8,180,1.9,281.25,89,100720,6.8,0.0,0.0,9.800000000000011
2023-01-07 03:00:00,101390,6,140,3.0,281.45,88,100520,8.3,0.0,0.0,10.200000000000045
2023-01-07 06:00:00,101100,6,170,3.7,279.15,75,100230,10.4,0.0,0.0,10.200000000000045
2023-01-07 09:00:00,100860,8,160,4.4,278.75,79,99990,11.3,0.0,0.0,9.100000000000023
2023-01-07 12:00:00,100600,6,170,5.1,279.05,78,99730,18.8,0.0,0.0,9.600000000000023
2023-01-07 15:00:00,100420,5,170,3.9,279.95,81,99560,15.9,0.0,-0.1,9.900000000000034
2023-01-07 18:00:00,100280,6,180,4.0,280.75,84,99420,14.4,0.0,0.0,10.200000000000045
2023-01-07 21:00:00,100300,0,190,2.7,280.35,82,99440,9.4,0.0,0.0,10.100000000000023
2023-01-08 00:00:00,100320,0,220,2.6,277.15,75,99450,9.4,0.0,-0.1,8.200000000000045
2023-01-08 03:00:00,100250,6,190,2.0,277.35,83,99380,6.0,0.0,0.0,6.900000000000034
2023-01-08 06:00:00,100130,6,190,1.8,277.75,86,99260,6.9,0.0,0.0,6.800000000000011
2023-01-08 09:00:00,100050,8,200,2.8,278.15,86,99180,9.4,0.0,0.0,7.2000000000000455
2023-01-08 12:00:00,99880,8,180,3.4,278.65,74,99020,12.1,0.0,0.0,9.900000000000034
2023-01-08 15:00:00,99600,6,190,3.2,278.35,72,98740,10.8,0.0,0.0,10.0
2023-01-08 18:00:00,99530,5,240,6.6,277.45,82,98660,16.5,0.6,0.6,7.2000000000000455
2023-01-08 21:00:00,99500,5,220,1.9,277.25,91,98630,7.4,0.0,0.4,5.5
2023-01-09 00:00:00,99500,0,210,3.4,277.15,86,98630,11.2,-0.1,-0.1,6.2000000000000455
2023-01-09 03:00:00,99570,3,230,5.2,278.25,87,98700,15.8,0.6,0.6,7.100000000000023
2023-01-09 06:00:00,99720,1,230,3.9,278.25,91,98850,13.2,0.2,2.4,6.5
2023-01-09 09:00:00,100060,3,240,3.0,278.35,94,99190,7.9,0.8,6.5,6.100000000000023
2023-01-09 12:00:00,100270,1,250,3.8,278.75,91,99400,15.2,0.4,1.4,7.0
2023-01-09 15:00:00,100630,3,300,7.6,278.05,81,99760,15.9,-0.1,0.2,8.0
2023-01-09 18:00:00,101050,1,290,8.9,275.75,72,100170,15.7,0.0,0.0,7.300000000000011
2023-01-09 21:00:00,101400,2,270,6.2,275.85,73,100520,10.7,0.0,0.0,7.2000000000000455
2023-01-10 00:00:00,101680,1,280,6.3,275.65,72,100800,12.4,0.0,-0.1,7.2000000000000455
2023-01-10 03:00:00,101800,1,210,1.4,274.65,80,100910,5.7,0.0,0.0,4.7000000000000455
2023-01-10 06:00:00,101850,0,210,1.9,276.35,89,100960,6.9,0.0,-0.1,4.900000000000034
2023-01-10 09:00:00,101780,8,200,2.8,277.15,86,100890,8.3,-0.1,-0.1,6.2000000000000455
2023-01-10 12:00:00,101470,8,180,4.4,279.05,93,100590,12.9,0.6,1.4,7.0
2023-01-10 15:00:00,101220,6,180,3.1,280.95,92,100350,11.3,0.0,0.4,9.0
2023-01-10 18:00:00,101080,8,180,2.9,282.65,89,100210,8.0,0.0,0.0,11.200000000000045
2023-01-10 21:00:00,100930,8,210,3.7,282.85,86,100070,14.3,0.0,0.0,12.0
2023-01-11 00:00:00,100860,6,200,2.7,283.85,95,100000,10.1,0.4,0.6,11.5
2023-01-11 03:00:00,101000,3,260,7.5,282.95,94,100130,14.2,1.8,2.6,10.700000000000045
2023-01-11 06:00:00,101150,1,260,7.9,281.45,91,100280,13.3,0.0,-0.1,9.700000000000045
2023-01-11 09:00:00,101450,1,250,5.6,280.25,87,100570,10.2,-0.1,-0.1,9.200000000000045
2023-01-11 12:00:00,101570,1,260,8.6,279.85,78,100700,16.7,0.0,-0.1,10.400000000000034
2023-01-11 15:00:00,101530,5,250,6.9,279.15,74,100660,15.4,0.0,0.0,10.400000000000034
2023-01-11 18:00:00,101520,5,230,5.0,279.05,76,100650,13.8,0.0,0.2,9.900000000000034
2023-01-11 21:00:00,101480,8,240,6.5,279.55,77,100610,14.6,0.0,-0.1,10.300000000000011
2023-01-12 00:00:00,101410,6,220,4.3,280.35,85,100540,14.3,-0.1,-0.1,9.600000000000023
2023-01-12 03:00:00,101120,8,220,5.6,279.75,76,100250,15.9,0.0,0.0,10.700000000000045
2023-01-12 06:00:00,101060,7,240,7.4,281.05,82,100190,18.6,0.0,-0.1,10.900000000000034
2023-01-12 09:00:00,101080,1,240,7.6,281.65,83,100210,16.5,0.0,-0.1,11.300000000000011
2023-01-12 12:00:00,101040,8,230,5.6,282.15,84,100180,19.7,-0.1,-0.1,11.600000000000023
2023-01-12 15:00:00,100840,6,220,4.8,281.85,82,99980,14.7,0.2,0.2,11.700000000000045
2023-01-12 18:00:00,100800,6,230,4.9,282.95,94,99940,12.2,0.6,2.6,10.700000000000045
2023-01-12 21:00:00,100830,0,250,6.4,278.95,76,99960,17.3,0.2,1.0,9.800000000000011
2023-01-13 00:00:00,100820,8,240,5.0,278.25,78,99950,11.5,0.0,0.0,8.700000000000045
2023-01-13 03:00:00,100790,6,250,7.8,278.85,81,99920,15.9,0.0,-0.1,8.800000000000011
2023-01-13 06:00:00,100900,1,240,6.0,278.35,79,100030,14.4,0.0,-0.1,8.600000000000023
2023-01-13 09:00:00,101140,3,260,7.8,278.45,79,100270,17.4,-0.1,1.2,8.700000000000045
2023-01-13 12:00:00,101330,1,260,12.2,278.85,73,100460,19.0,0.0,-0.1,10.300000000000011
2023-01-13 15:00:00,101560,3,260,9.3,278.75,75,100690,18.4,0.0,0.0,9.800000000000011
2023-01-13 18:00:00,101760,1,260,8.3,278.35,77,100880,13.6,0.0,0.0,9.0
2023-01-13 21:00:00,101850,2,240,3.6,278.55,85,100970,8.2,0.0,0.0,7.800000000000011
2023-01-14 00:00:00,101730,8,200,1.7,277.55,90,100840,5.5,0.0,0.0,5.900000000000034
2023-01-14 03:00:00,101400,7,170,2.5,278.65,89,100520,6.9,0.2,0.2,7.2000000000000455
2023-01-14 06:00:00,100950,8,180,3.6,280.45,89,100080,10.1,-0.1,-0.1,9.0
2023-01-14 09:00:00,100540,6,200,3.8,282.35,92,99680,12.9,0.8,1.2,10.400000000000034
2023-01-14 12:00:00,100220,8,200,4.0,283.75,94,99360,14.7,0.6,2.8,11.5
2023-01-14 15:00:00,100010,6,220,4.6,284.45,95,99160,13.7,0.6,2.7,12.100000000000023
2023-01-14 18:00:00,100200,1,270,8.9,281.55,92,99340,15.7,0.2,0.6,9.600000000000023
2023-01-14 21:00:00,100270,1,260,6.4,278.75,82,99400,10.5,-0.1,-0.1,8.5
2023-01-15 00:00:00,100310,0,240,4.2,278.35,91,99440,12.1,0.6,2.0,6.600000000000023
2023-01-15 03:00:00,100350,1,240,3.8,277.05,91,99470,12.3,1.2,2.4,5.300000000000011
2023-01-15 06:00:00,100380,1,250,6.9,275.45,76,99500,14.8,0.0,0.2,6.2000000000000455
2023-01-15 09:00:00,100490,1,230,4.8,276.05,85,99610,18.4,-0.1,0.8,5.2000000000000455
2023-01-15 12:00:00,100430,8,230,4.9,276.45,78,99560,16.8,-0.1,-0.1,6.900000000000034
2023-01-15 15:00:00,100340,8,220,3.5,276.45,80,99470,15.7,-0.1,0.4,6.5
2023-01-15 18:00:00,100120,7,220,5.2,275.75,82,99240,18.0,-0.1,-0.1,5.400000000000034
2023-01-15 21:00:00,100020,8,210,2.5,275.85,89,99140,9.7,0.4,0.4,4.400000000000034
2023-01-16 00:00:00,99380,8,160,4.3,276.35,88,98510,10.4,0.0,0.0,5.0
2023-01-16 03:00:00,98310,7,150,9.0,277.25,92,97450,17.0,2.6,5.2,5.300000000000011
2023-01-16 06:00:00,97860,6,170,2.6,277.15,91,97000,11.3,-0.1,2.1,5.400000000000034
2023-01-16 09:00:00,97780,5,170,1.5,277.75,93,96930,4.1,0.0,0.0,5.600000000000023
2023-01-16 12:00:00,98160,3,310,13.0,276.85,93,97300,21.3,1.4,2.8,4.7000000000000455
2023-01-16 15:00:00,98570,1,300,9.5,274.85,79,97710,16.2,-0.1,0.4,5.0
2023-01-16 18:00:00,98810,1,290,7.2,274.25,82,97940,15.9,0.4,0.4,3.900000000000034
2023-01-16 21:00:00,98870,0,290,2.2,271.95,82,97990,5.8,0.0,0.0,1.5
2023-01-17 00:00:00,98920,3,150,1.0,271.65,89,98040,2.5,0.0,0.0,0.10000000000002274
2023-01-17 03:00:00,98850,8,100,2.0,271.45,93,97960,3.4,0.0,0.0,-0.6999999999999886
2023-01-17 06:00:00,98700,6,60,3.0,271.25,93,97820,4.5,0.0,0.0,-0.8999999999999773
2023-01-17 09:00:00,98780,3,70,2.0,271.15,94,97890,3.0,0.0,0.0,-1.1999999999999886
2023-01-17 12:00:00,98790,1,130,1.9,273.15,93,97910,5.3,0.0,0.0,1.0
2023-01-17 15:00:00,98850,3,30,3.0,272.75,87,97970,5.2,0.0,0.2,1.5
2023-01-17 18:00:00,99040,3,350,1.5,271.55,92,98150,2.7,0.0,0.0,-0.5
2023-01-17 21:00:00,99220,1,320,1.9,270.85,92,98330,2.4,0.0,0.0,-1.1999999999999886
2023-01-18 00:00:00,99350,1,320,2.0,270.15,88,98460,2.3,0.0,0.0,-1.2999999999999545
2023-01-18 03:00:00,99470,3,250,1.9,270.35,88,98580,2.6,0.0,0.0,-1.099999999999966
2023-01-18 06:00:00,99590,2,150,2.1,270.05,89,98700,2.8,0.0,0.0,-1.5
2023-01-18 09:00:00,99780,3,180,1.7,270.95,88,98890,4.3,0.0,0.0,-0.5
2023-01-18 12:00:00,99880,1,200,1.7,272.95,79,99000,5.9,0.0,0.0,3.1000000000000227
2023-01-18 15:00:00,100030,3,200,1.9,273.75,93,99140,10.0,-0.1,-0.1,1.6000000000000227
2023-01-18 18:00:00,100220,3,220,1.5,272.95,94,99330,6.1,0.0,-0.1,0.7000000000000455
2023-01-18 21:00:00,100460,1,230,2.0,272.75,94,99560,4.4,0.0,0.0,0.5
2023-01-19 00:00:00,100590,2,200,1.4,271.95,93,99690,3.0,0.0,0.0,-0.19999999999998863
2023-01-19 03:00:00,100670,2,220,1.9,272.45,93,99770,3.1,0.0,0.0,0.30000000000001137
2023-01-19 06:00:00,100680,2,220,1.6,271.65,95,99780,3.7,0.0,0.0,-0.7999999999999545
2023-01-19 09:00:00,100780,1,200,1.5,273.05,95,99880,4.5,0.0,0.0,0.6000000000000227
2023-01-19 12:00:00,100770,0,20,1.3,274.95,86,99880,3.6,0.2,0.2,3.900000000000034
2023-01-19 15:00:00,100760,5,180,0.7,273.85,93,99870,5.5,-0.1,-0.1,1.7000000000000455
2023-01-19 18:00:00,100950,3,110,1.5,272.85,96,100050,3.1,0.0,0.0,0.30000000000001137
2023-01-19 21:00:00,101140,3,150,1.3,271.55,97,100230,2.9,0.0,0.0,-1.1999999999999886
2023-01-20 00:00:00,101350,1,200,1.4,269.55,97,100430,2.3,0.0,0.0,-3.1999999999999886
2023-01-20 03:00:00,101490,1,190,2.2,269.95,98,100570,3.2,0.0,0.0,-2.8999999999999773
2023-01-20 06:00:00,101560,3,300,1.7,272.85,97,100650,2.8,0.0,0.0,0.10000000000002274
2023-01-20 09:00:00,101740,3,300,3.6,275.05,96,100840,6.1,0.0,0.0,2.5
2023-01-20 12:00:00,101800,1,290,7.8,276.25,84,100910,10.8,0.0,0.0,5.600000000000023
2023-01-20 15:00:00,101840,3,290,6.6,276.05,82,100950,10.3,0.0,0.0,5.7000000000000455
2023-01-20 18:00:00,102000,1,310,6.9,275.15,84,101100,12.9,-0.1,-0.1,4.5
2023-01-20 21:00:00,102120,1,310,5.9,275.25,85,101220,9.4,-0.1,-0.1,4.400000000000034
2023-01-21 00:00:00,102420,3,20,6.4,273.95,88,101510,9.8,0.0,0.2,2.6000000000000227
2023-01-21 03:00:00,102700,1,40,5.1,271.45,86,101780,7.9,0.0,0.0,0.4000000000000341
2023-01-21 06:00:00,102880,3,10,2.8,271.55,92,101960,5.3,0.0,0.0,-0.5
2023-01-21 09:00:00,103120,3,360,2.4,271.55,90,102200,4.1,0.0,0.0,-0.19999999999998863
2023-01-21 12:00:00,103170,0,60,5.8,272.05,76,102260,10.0,0.0,0.0,2.7000000000000455
2023-01-21 15:00:00,103220,3,40,3.9,271.95,72,102310,6.9,0.0,0.0,3.400000000000034
2023-01-21 18:00:00,103360,3,360,3.0,271.25,85,102440,5.2,0.0,0.0,0.30000000000001137
2023-01-21 21:00:00,103450,3,40,2.7,271.45,90,102520,4.9,0.0,0.0,-0.2999999999999545
2023-01-22 00:00:00,103440,8,40,1.8,269.55,90,102510,2.7,0.0,0.0,-2.1999999999999886
2023-01-22 03:00:00,103400,6,30,0.9,269.65,92,102470,1.6,0.0,0.0,-2.3999999999999773
2023-01-22 06:00:00,103410,0,330,2.1,268.85,94,102470,4.4,0.0,0.0,-3.5
2023-01-22 09:00:00,103460,3,40,0.7,271.35,92,102530,2.0,-0.1,-0.1,-0.6999999999999886
2023-01-22 12:00:00,103390,8,330,1.7,272.95,86,102470,4.0,0.2,0.2,1.900000000000034
2023-01-22 15:00:00,103350,5,10,2.2,273.55,79,102440,6.1,0.0,0.0,3.7000000000000455
2023-01-22 18:00:00,103410,2,80,2.2,272.15,88,102490,3.7,0.0,0.0,0.8000000000000114
2023-01-22 21:00:00,103540,3,350,2.4,271.35,92,102610,3.2,0.0,0.0,-0.6999999999999886
2023-01-23 00:00:00,103550,2,360,1.5,272.35,92,102630,3.1,0.0,0.0,0.30000000000001137
2023-01-23 03:00:00,103490,6,70,2.8,272.55,92,102570,4.1,0.0,0.0,0.5
2023-01-23 06:00:00,103570,1,20,1.3,272.75,93,102650,4.7,0.0,0.0,0.6000000000000227
2023-01-23 09:00:00,103630,3,60,2.0,273.35,94,102710,3.8,0.0,0.0,1.1000000000000227
2023-01-23 12:00:00,103650,1,50,3.9,273.75,88,102730,5.9,0.0,0.0,2.400000000000034
2023-01-23 15:00:00,103580,6,70,4.9,273.05,81,102660,8.3,0.0,0.0,2.8000000000000114
2023-01-23 18:00:00,103640,3,30,2.7,273.65,86,102720,4.8,0.0,0.0,2.6000000000000227
2023-01-23 21:00:00,103700,3,60,5.7,273.25,83,102780,8.4,0.0,0.0,2.7000000000000455
2023-01-24 00:00:00,103700,4,40,5.0,273.65,87,102780,8.4,0.0,0.0,2.400000000000034
2023-01-24 03:00:00,103680,7,70,5.3,272.55,86,102760,10.0,0.0,0.0,1.5
2023-01-24 06:00:00,103690,2,50,3.7,272.75,88,102770,6.8,0.0,0.0,1.400000000000034
2023-01-24 09:00:00,103840,2,60,5.1,272.55,87,102920,7.6,0.0,0.0,1.3000000000000114
2023-01-24 12:00:00,103810,8,80,4.0,272.75,86,102890,6.7,0.0,0.0,1.7000000000000455
2023-01-24 15:00:00,103750,5,50,3.7,272.75,86,102830,6.2,0.0,0.0,1.7000000000000455
2023-01-24 18:00:00,103790,3,50,2.8,272.25,87,102870,5.2,0.0,0.0,1.0
2023-01-24 21:00:00,103840,2,70,2.1,272.15,89,102910,4.8,0.0,0.0,0.6000000000000227
2023-01-25 00:00:00,103740,8,60,1.7,271.85,89,102810,3.3,0.0,0.0,0.30000000000001137
2023-01-25 03:00:00,103700,7,320,0.7,271.35,88,102770,4.0,0.0,0.0,-0.0999999999999659
2023-01-25 06:00:00,103630,6,70,2.0,271.05,90,102700,3.1,0.0,0.0,-0.6999999999999886
2023-01-25 09:00:00,103600,8,330,2.7,271.05,92,102670,5.0,0.0,0.0,-1.0
2023-01-25 12:00:00,103360,8,160,1.4,272.25,91,102440,3.1,0.0,0.0,0.4000000000000341
2023-01-25 15:00:00,103160,6,280,1.6,272.95,89,102240,5.8,0.0,0.0,1.400000000000034
2023-01-25 18:00:00,102950,8,160,1.9,273.05,90,102040,4.8,0.0,0.0,1.400000000000034
2023-01-25 21:00:00,102720,8,180,0.9,273.75,91,101810,3.1,0.0,0.0,1.900000000000034
2023-01-26 00:00:00,102540,6,140,1.1,275.35,97,101630,2.4,1.4,1.8,2.6000000000000227
2023-01-26 03:00:00,102460,6,270,0.8,275.65,97,101550,2.0,0.4,5.1,2.900000000000034
2023-01-26 06:00:00,102470,3,310,1.5,276.15,98,101570,2.2,0.2,0.6,3.3000000000000114
2023-01-26 09:00:00,102610,3,10,8.1,278.15,92,101710,12.0,0.0,0.2,6.2000000000000455
2023-01-26 12:00:00,102650,0,20,8.0,277.75,78,101760,12.1,0.0,0.2,8.200000000000045
2023-01-26 15:00:00,102620,5,30,6.9,276.85,76,101730,10.8,0.0,0.0,7.7000000000000455
2023-01-26 18:00:00,102730,1,10,4.5,276.65,88,101830,7.7,-0.1,-0.1,5.300000000000011
2023-01-26 21:00:00,102750,0,10,4.0,276.05,86,101850,7.1,-0.1,-0.1,5.0
2023-01-27 00:00:00,102680,6,320,4.0,276.15,95,101780,5.5,-0.1,-0.1,3.7000000000000455
2023-01-27 03:00:00,102610,8,340,2.5,274.85,91,101700,7.2,0.0,0.2,3.0
2023-01-27 06:00:00,102580,8,350,3.0,276.15,96,101680,4.5,0.0,0.0,3.6000000000000227
2023-01-27 09:00:00,102680,3,40,5.5,275.65,82,101780,11.5,0.0,0.0,5.300000000000011
2023-01-27 12:00:00,102720,0,50,6.4,274.85,81,101820,10.6,0.0,0.0,4.7000000000000455
2023-01-27 15:00:00,102740,3,30,4.3,274.25,76,101840,8.3,0.0,0.0,5.0
2023-01-27 18:00:00,102910,2,30,4.0,273.15,77,102000,8.7,0.0,0.0,3.7000000000000455
2023-01-27 21:00:00,102980,1,40,3.8,273.35,79,102070,6.6,0.0,0.0,3.5
2023-01-28 00:00:00,102970,5,10,1.9,273.95,86,102060,3.0,0.0,0.0,2.900000000000034
2023-01-28 03:00:00,103000,2,30,3.8,273.05,81,102090,7.9,0.0,0.0,2.8000000000000114
2023-01-28 06:00:00,103070,2,350,1.5,272.95,83,102160,4.2,0.0,0.0,2.400000000000034
2023-01-28 09:00:00,103140,3,330,1.9,273.85,88,102230,2.5,0.0,0.0,2.5
2023-01-28 12:00:00,103170,0,30,2.3,273.65,76,102260,3.8,0.0,0.0,4.400000000000034
2023-01-28 15:00:00,103100,6,50,2.4,273.35,73,102190,5.6,0.0,0.0,4.600000000000023
2023-01-28 18:00:00,103180,1,360,1.6,272.75,74,102270,4.5,0.0,0.0,3.8000000000000114
2023-01-28 21:00:00,103210,1,360,1.2,272.55,82,102300,1.6,0.0,0.0,2.2000000000000455
2023-01-29 00:00:00,103190,8,240,0.6,272.85,83,102280,1.5,0.0,0.0,2.3000000000000114
2023-01-29 03:00:00,103140,5,0,0.0,273.05,84,102230,1.7,0.0,0.0,2.3000000000000114
2023-01-29 06:00:00,103060,7,160,1.4,272.55,84,102150,2.9,0.0,0.0,1.8000000000000114
2023-01-29 09:00:00,103040,5,160,1.8,272.85,84,102130,4.5,0.0,0.0,2.1000000000000227
2023-01-29 12:00:00,102890,8,190,1.4,274.95,82,101990,3.8,0.0,0.0,4.600000000000023
2023-01-29 15:00:00,102700,6,230,2.3,275.85,81,101800,6.4,0.0,0.0,5.7000000000000455
2023-01-29 18:00:00,102630,8,220,2.1,276.55,87,101730,7.5,0.0,0.0,5.400000000000034
2023-01-29 21:00:00,102510,6,220,2.8,277.25,94,101610,9.6,-0.1,-0.1,5.0
2023-01-30 00:00:00,102420,8,250,4.7,278.95,96,101530,10.2,0.2,0.6,6.400000000000034
2023-01-30 03:00:00,102310,6,260,7.8,279.75,96,101420,12.4,0.4,0.6,7.2000000000000455
2023-01-30 06:00:00,102270,6,270,8.0,280.55,96,101380,15.1,0.2,0.8,8.0
2023-01-30 09:00:00,102460,3,290,6.7,280.75,94,101570,10.7,0.0,0.0,8.5
2023-01-30 12:00:00,102540,1,330,6.8,277.65,77,101650,9.9,0.0,0.0,8.300000000000011
2023-01-30 15:00:00,102590,3,290,5.5,276.95,74,101700,10.1,0.0,0.0,8.200000000000045
2023-01-30 18:00:00,102810,3,270,2.3,276.15,88,101910,4.7,0.0,0.0,4.800000000000011
2023-01-30 21:00:00,102930,1,210,1.4,275.45,93,102020,3.6,0.0,0.0,3.3000000000000114
2023-01-31 00:00:00,102870,8,190,1.0,274.35,95,101960,3.1,0.0,0.0,1.900000000000034
2023-01-31 03:00:00,102800,6,200,1.3,274.15,96,101890,4.6,0.0,0.0,1.6000000000000227
2023-01-31 06:00:00,102720,7,230,2.1,276.55,95,101820,6.0,0.0,0.0,4.100000000000023
2023-01-31 09:00:00,102700,8,250,5.6,277.85,85,101810,9.7,0.0,0.0,7.100000000000023
2023-01-31 12:00:00,102650,8,260,8.8,279.35,84,101760,13.7,0.0,0.0,8.800000000000011
2023-01-31 15:00:00,102590,5,270,8.5,280.45,95,101700,15.1,-0.1,-0.1,8.100000000000023
2023-01-31 18:00:00,102590,0,260,7.4,280.95,94,101700,12.3,0.0,-0.1,8.700000000000045
2023-01-31 21:00:00,102610,2,260,5.0,279.15,89,101720,8.8,0.0,0.0,7.7000000000000455
2023-02-01 00:00:00,102600,8,270,5.7,278.45,89,101710,9.2,0.0,0.0,7.0
2023-02-01 03:00:00,102610,0,280,6.0,276.75,84,101710,12.3,0.0,0.0,6.100000000000023
2023-02-01 06:00:00,102640,1,280,5.9,276.75,84,101740,10.8,0.0,0.0,6.100000000000023
2023-02-01 09:00:00,102720,3,280,7.4,277.05,79,101830,10.4,0.0,0.0,7.300000000000011
2023-02-01 18:00:00,102710,3,270,7.5,278.75,82,101820,12.6,0.0,0.0,8.5
2023-02-01 21:00:00,102740,2,270,7.1,278.75,84,101850,12.9,-0.1,-0.1,8.100000000000023
2023-02-02 00:00:00,102790,2,270,5.4,278.65,84,101900,10.6,0.0,0.0,8.0
2023-02-02 03:00:00,102790,4,270,6.3,279.05,86,101900,9.3,0.0,0.0,8.100000000000023
2023-02-02 06:00:00,102850,0,270,5.7,279.25,87,101960,9.1,0.0,0.0,8.100000000000023
2023-02-02 09:00:00,102930,3,270,7.0,277.25,74,102040,11.1,0.0,-0.1,8.5
2023-02-02 12:00:00,103000,0,270,8.9,279.35,80,102110,14.5,0.0,0.0,9.5
2023-02-02 15:00:00,102990,5,270,9.0,279.95,84,102100,15.7,0.0,0.0,9.400000000000034
2023-02-02 18:00:00,103080,1,260,7.5,279.05,81,102190,14.4,0.0,0.0,9.0
2023-02-02 21:00:00,103100,3,260,9.5,280.75,91,102210,16.6,0.0,0.0,9.0
2023-02-03 00:00:00,103140,0,260,8.5,280.95,92,102250,13.3,-0.1,-0.1,9.0
2023-02-03 03:00:00,103140,5,270,7.2,280.55,93,102250,13.3,-0.1,-0.1,8.5
2023-02-03 06:00:00,103140,5,260,7.4,280.55,92,102250,13.3,-0.1,0.2,8.600000000000023
2023-02-03 09:00:00,103280,3,270,6.3,280.85,92,102390,11.3,-0.1,0.2,8.900000000000034
2023-02-03 12:00:00,103330,0,270,8.4,281.35,90,102440,12.7,0.0,0.0,9.800000000000011
2023-02-03 15:00:00,103330,5,270,6.7,281.25,91,102440,13.8,0.0,0.0,9.5
2023-02-03 18:00:00,103410,3,270,7.1,281.15,93,102520,10.9,0.0,0.0,9.100000000000023
2023-02-03 21:00:00,103530,1,270,4.9,281.25,94,102640,9.9,0.0,0.0,9.0
2023-02-04 00:00:00,103610,3,300,4.1,280.85,91,102720,6.2,0.0,0.0,9.100000000000023
2023-02-04 03:00:00,103610,8,280,3.4,280.75,96,102710,5.2,0.0,0.0,8.200000000000045
2023-02-04 06:00:00,103690,3,300,3.1,280.75,97,102790,5.1,0.0,0.0,8.0
2023-02-04 09:00:00,103800,3,280,1.9,281.05,97,102900,2.9,0.0,-0.1,8.300000000000011
2023-02-04 12:00:00,103860,0,280,3.6,281.45,93,102960,5.0,0.0,0.0,9.400000000000034
